在一个寒冷的冬夜，你和朋友们聚在一个小咖啡馆里。咖啡馆里灯光柔和，木质家具上摆放着温暖的蜡烛，墙上挂着一些手绘画作，空气中弥漫着咖啡和烤面包的香味。你们坐在靠窗的座位上，外面是大雪纷飞，但室内温暖如春。,你想表达这个地方让人感到非常放松和愉悦，仿佛时间都慢了下来，适合聊天和享受片刻的宁静。,The café had a @ @ that made us want to stay for hours.,The café had a 「cozy atmosphere」 that made us want to stay for hours.,这家咖啡馆有种「舒适的氛围」，让我们想待上几个小时。,典型中式英语：'The café is very warm and comfortable.' 纠正：'The café has a cozy atmosphere.'（中式英语常直接用'warm'或'comfortable'，但'cozy'更强调温馨和亲密的氛围，而不仅仅是温度或舒适。）,89e2e11f5147002e27715f69fadac7a7.wav
你刚搬进一间小公寓，卧室空间不大，但你精心布置了一个阅读区域。角落里放着一把柔软的扶手椅，旁边是一个小书架，上面摆满了你喜欢的书。椅子上铺着厚实的毛毯，旁边还有一盏暖黄色的台灯。,你想描述这个区域虽然小，但非常适合一个人安静地读书或放松，给你一种安全感和温暖。,I set up a @ @ in my bedroom for reading.,I set up a 「cozy corner」 in my bedroom for reading.,我在卧室里布置了一个「舒适的角落」用来读书。,典型中式英语：'I made a small place for reading.' 纠正：'I set up a cozy corner for reading.'（中式英语可能用过于简单的'small place'，但'cozy corner'更能传递温馨和精心设计的意味。）,3e28355fa318044797c7c3957560c730.wav
周末晚上，你邀请了几个关系特别好的朋友到家里吃饭。你们围坐在餐桌旁，桌上摆满了家常菜，大家一边吃一边聊着最近的生活琐事，笑声不断，气氛轻松又温暖。,你想表达这次聚会让人感到非常亲切和放松，就像和家人一样，没有任何拘束。,We had a @ @ by the dining table last night.,We had a 「cozy chat」 by the dining table last night.,昨晚我们在餐桌旁进行了一次「亲密的聊天」。,典型中式英语：'We talked happily last night.' 纠正：'We had a cozy chat last night.'（中式英语可能只强调'开心'，但'cozy chat'更突出亲密和轻松的氛围。）,a959d4e8b9b6cc1e1048514fcb13fb42.wav
你和你的伴侣决定在家里度过一个安静的夜晚。你们点了外卖披萨，打开一部老电影，窝在沙发上，盖着同一条毯子，偶尔聊几句电影里的情节，感觉时间过得很慢很美好。,你想描述这个夜晚虽然简单，但充满了亲密和幸福的感觉，让你们感到彼此更靠近。,We spent a @ @ watching movies at home.,We spent a 「cozy evening」 watching movies at home.,我们在家看电影，度过了一个「温馨的夜晚」。,典型中式英语：'We had a happy night watching movies.' 纠正：'We spent a cozy evening watching movies.'（中式英语可能用'happy'，但'cozy evening'更能传递亲密和温暖的氛围。）,768d5bdcead027aea58ac3242e15c689.wav
在中国，一家大型科技公司正在快速扩张，政府担心其可能垄断市场，影响消费者权益。相关部门决定出台新政策来规范该公司的运营。,政府希望通过法律手段控制科技公司的市场行为，确保公平竞争。,The government introduced new laws to @ @ @.,The government introduced new laws to 「regulate the market」.,政府出台了新法律来「规范市场」。,典型中式英语：'The government makes laws to control market.' 纠正：'Control' 过于泛泛且不正式，'regulate' 更准确地表达通过规则管理的意思。应改为：'The government introduced laws to regulate the market.',ae030e1a5152855961e911f4eec585b9.wav
在一所学校，学生们在课间活动时过于吵闹，影响了其他班级的学习。学校决定制定新的行为准则来约束学生的课间行为。,学校希望通过规则让学生在课间活动时更有秩序。,The school implemented rules to @ @.,The school implemented rules to 「regulate behavior」.,学校实施了规则来「规范行为」。,典型中式英语：'The school makes rules to manage student behavior.' 纠正：'Manage' 在此语境下不够贴切，'regulate' 更能体现通过规则约束行为。应改为：'The school implemented rules to regulate behavior.',abfa1b4fe30b1b6df46c32a327279214.wav
在一个炎热的夏天，小明新买了一台智能空调。这台空调可以根据房间的温度自动调整，提供舒适的环境。,空调通过感知环境温度来自动调整制冷效果，保持房间凉爽。,The smart air conditioner can @ @ to keep the room comfortable.,The smart air conditioner can 「regulate temperature」 to keep the room comfortable.,智能空调可以「调节温度」以保持房间舒适。,典型中式英语：'The air conditioner controls temperature.' 纠正：'Control' 显得过于强制，'regulate' 更能体现精确调整的含义。应改为：'The air conditioner regulates temperature.',2335ecdb5822535439088f68881fe906.wav
小红最近因为工作压力大，情绪波动频繁。她开始练习冥想，帮助自己更好地管理情绪。,通过冥想，小红希望能够更好地控制自己的情绪，保持平静。,Meditation helps her @ @ during stressful times.,Meditation helps her 「regulate emotions」 during stressful times.,冥想帮助她在压力大的时候「调节情绪」。,典型中式英语：'Meditation helps her control her feelings.' 纠正：'Control' 听起来过于强硬，'regulate' 更适合表达平稳调整情绪。应改为：'Meditation helps her regulate emotions.',1cd3f2ab5d0aec180a9652bffe951597.wav
在一个中学里，学生们正在讨论周末的计划。每个人都想融入某个群体，受到朋友的影响。,青少年常常会受到周围朋友的影响，做出一些选择，比如穿什么衣服或听什么音乐。,Teenagers often face @ @ when they try to fit in with their friends.,Teenagers often face 「peer pressure」 when they try to fit in with their friends.,青少年在试图融入朋友圈时，常常面临「同伴压力」。,典型中式英语：'Friends' pressure' 或 'pressure from same age people'。纠正：使用 'peer pressure'，这是一个固定搭配，表示来自同龄人的社会压力。,ace7dad894bd3f13babb949e60f4993a.wav
在一个大学社团中，成员们正在组织一场活动。他们希望活动能吸引更多同龄人参与。,社团希望吸引更多有相同兴趣的学生，形成一个紧密的群体。,The club is planning an event to attract students from their @ @.,The club is planning an event to attract students from their 「peer group」.,这个社团正在计划一场活动，以吸引来自他们的「同龄群体」的学生。,典型中式英语：'same age group' 或 'friends group'。纠正：使用 'peer group'，指年龄或兴趣相似的群体。,883960df3806ee635c27063e1428a639.wav
在一个雾蒙蒙的清晨，一个人站在公交车站，试图看清远处的路牌。,因为雾气很重，这个人需要努力去看清楚远处的物体。,She squinted and @ @ the foggy street to read the sign.,She squinted and 「peered into」 the foggy street to read the sign.,她眯着眼睛「凝视」着雾蒙蒙的街道，试图读路牌。,典型中式英语：'look hard into' 或 'stare into'。纠正：使用 'peer into'，表示因为难以看清而仔细注视。,9ca56e679c53e0b932b6ad201ba2709d.wav
在一个博物馆里，一个孩子站在展柜前，试图看清楚里面的古老文物。,孩子对展品很好奇，想更清楚地看到细节。,The child @ @ the glass case to see the artifact more clearly.,The child 「peered through」 the glass case to see the artifact more clearly.,孩子「透过」玻璃展柜仔细看，想更清楚地看到文物。,典型中式英语：'look through glass' 或 'see through case'。纠正：使用 'peer through'，表示透过某物仔细观察。,7104c9bd1c808dbab65aba95c836a964.wav
在一个关于英国历史的课堂上，老师正在讲解上议院的组成。,上议院里有一些人因为家族传承而获得贵族身份，参与国家事务。,The House of Lords includes many @ @ who inherit their titles.,The House of Lords includes many 「hereditary peers」 who inherit their titles.,上议院包括许多「世袭贵族」，他们继承了自己的头衔。,典型中式英语：'noble people' 或 'inherited noble'。纠正：使用 'hereditary peer'，特指英国世袭的贵族成员。,2cfbacfac1eba04442c526a458f2dfd8.wav
在一场关于现代英国政治的讨论中，有人提到一些人被授予贵族身份以表彰贡献。,一些对国家有重大贡献的人会被授予贵族头衔，参与政治。,She was appointed a @ @ for her contributions to science.,She was appointed a 「life peer」 for her contributions to science.,她因对科学的贡献被任命为「终身贵族」。,典型中式英语：'noble for life' 或 'permanent noble'。纠正：使用 'life peer'，指非世袭的终身贵族身份。,eeab202feef5e7fd9d2e5b74b3488a49.wav
在家庭装修时，你需要预算整个项目的费用，包括材料和人工成本。你会列出所有可能的开支，然后用计算器得出总和。,为了确保装修不超支，你想通过加减法得出一个明确的费用总额。,We need to @ @ @ of the entire renovation project to stay within budget.,We need to 「calculate the cost」 of the entire renovation project to stay within budget.,我们需要「计算成本」，以确保整个装修项目在预算之内。,典型中式英语：'Count the cost of renovation.' 纠正：'Calculate the cost' 更自然，因为'count'通常指点数具体物品，而'calculate'更适合抽象的费用或数值运算。,4e64035b3d24de30647de3709fb490f8.wav
